RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Up Node,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,3,,110,110,110,,,111,111,111,,,40,40,40,,,35,35,35,,,,,,,,,,,,,,,,
Dest Node,3,,40,111,35,,,35,110,40,,,111,35,110,,,110,40,111,,,,,,,,,,,,,,,,
StreetName,3,,Cent,Cent,,,,Cent,Cent,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Lanes,3,,7,7,0,,,7,7,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,3,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,3,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,,,,,,,,,,,,,,,
Up Node,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,6,,,115,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,
Dest Node,6,,,36,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,
StreetName,6,,,Cent,,,,,,,,,,,,,,,,,,,,,,,,,Cent,,,,,,,
TurnVolume,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Lanes,6,,,7,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,
Shared,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Width,6,,,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,
Storage,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
StLanes,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Grade,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Speed,6,,,21.1765,,,,,,,,,,,,,,,,,,,,,,,,,21.1765,,,,,,,
Up Node,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,11,,,,,,,,84,,,,,118,,,,,,,,,,,,,,,,,,,,,,
Dest Node,11,,,,,,,,118,,,,,84,,,,,,,,,,,,,,,,,,,,,,
StreetName,11,,,,,,,,Cent,,,,,Cent,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,11,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lanes,11,,,,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,
Shared,11,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Width,11,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Storage,11,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
StLanes,11,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Grade,11,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Speed,11,,,,,,,,21.1765,,,,,21.1765,,,,,,,,,,,,,,,,,,,,,,
Up Node,12,,,,77,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,
Dest Node,12,,,,123,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,
StreetName,12,,,,,,,,,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,
TurnVolume,12,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Lanes,12,,,,0,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Shared,12,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Width,12,,,,12,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
Storage,12,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
StLanes,12,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Grade,12,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Speed,12,,,,21.1765,,,,,,,,,,,,,21.1765,,,,,,,,,,,,,,,,,,
Up Node,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,17,,127,,127,,,,,,,,,59,59,,,64,64,,,,,,,,,,,,,,,,,
Dest Node,17,,59,,64,,,,,,,,,64,127,,,127,59,,,,,,,,,,,,,,,,,
StreetName,17,,Cent,,,,,,,,,,,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,17,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Lanes,17,,7,,0,,,,,,,,,7,0,,,7,7,,,,,,,,,,,,,,,,,
Shared,17,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,17,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,17,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,17,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,17,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,17,,21.1765,,21.1765,,,,,,,,,21.1765,21.1765,,,21.1765,21.1765,,,,,,,,,,,,,,,,,
Up Node,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,19,,134,134,134,,,,,,,,58,58,58,,,92,92,92,,,,,,,,,,,127,127,127,,,
Dest Node,19,,58,127,92,,,,,,,,127,92,134,,,134,58,127,,,,,,,,,,,92,134,58,,,
StreetName,19,,Cent,Cent,,,,,,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,Cent,Cent,,,,
TurnVolume,19,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,0,,,
Lanes,19,,7,7,0,,,,,,,,7,7,0,,,7,7,0,,,,,,,,,,,7,7,0,,,
Shared,19,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,0,,,
Width,19,,12,12,12,,,,,,,,12,12,12,,,12,12,12,,,,,,,,,,,12,12,12,,,
Storage,19,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,0,,,
StLanes,19,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,0,,,
Grade,19,,0,0,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,0,,,
Speed,19,,21.1765,21.1765,21.1765,,,,,,,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,,,,,,,,,,21.1765,21.1765,21.1765,,,
Up Node,20,,,,,,,77,,77,,,124,124,,,,,125,125,,,,,,,,,,,,,,,,
Dest Node,20,,,,,,,125,,124,,,77,125,,,,,124,77,,,,,,,,,,,,,,,,
StreetName,20,,,,,,,Cent,,,,,Cent,Cent,,,,,Cent,,,,,,,,,,,,,,,,,
TurnVolume,20,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Lanes,20,,,,,,,7,,0,,,7,7,,,,,7,0,,,,,,,,,,,,,,,,
Shared,20,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,20,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,20,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,20,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,20,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,20,,,,,,,21.1765,,21.1765,,,21.1765,21.1765,,,,,21.1765,21.1765,,,,,,,,,,,,,,,,
Up Node,21,,,,,,,,,78,,,125,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,21,,,,,,,,,125,,,78,,,,,,,,,,,,,,,,,,,,,,,
StreetName,21,,,,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,21,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
Lanes,21,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,
Shared,21,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
Width,21,,,,,,,,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,
Storage,21,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
StLanes,21,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
Grade,21,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
Speed,21,,,,,,,,,16.2162,,,16.2162,,,,,,,,,,,,,,,,,,,,,,,
Up Node,22,,129,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,
Dest Node,22,,64,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,
StreetName,22,,Cent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,22,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Lanes,22,,7,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Shared,22,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Width,22,,12,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,
Storage,22,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,22,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Grade,22,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Speed,22,,21.1765,,,,,,,,,,,,21.1765,,,,,,,,,,,,,,,,,,,,,
Up Node,23,,,,,,,129,129,129,,,92,92,92,,,91,91,91,,133,133,133,,,,,,,,,,,,
Dest Node,23,,,,,,,91,133,92,,,129,91,133,,,133,92,129,,92,129,91,,,,,,,,,,,,
StreetName,23,,,,,,,Cent,Cent,,,,Cent,Cent,,,,Cent,Cent,,,Cent,Cent,,,,,,,,,,,,,
TurnVolume,23,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,
Lanes,23,,,,,,,7,7,0,,,7,7,0,,,7,7,0,,7,7,0,,,,,,,,,,,,
Shared,23,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,
Width,23,,,,,,,12,12,12,,,12,12,12,,,12,12,12,,12,12,12,,,,,,,,,,,,
Storage,23,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,
StLanes,23,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,
Grade,23,,,,,,,0,0,0,,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,
Speed,23,,,,,,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,,21.1765,21.1765,21.1765,,21.1765,21.1765,21.1765,,,,,,,,,,,,
Up Node,24,,55,55,,,,,,,,,91,,91,,,,,,,,,,,,,,76,76,,,,,,
Dest Node,24,,91,76,,,,,,,,,76,,55,,,,,,,,,,,,,,55,91,,,,,,
StreetName,24,,Cent,Cent,,,,,,,,,Cent,,,,,,,,,,,,,,,,Cent,,,,,,,
TurnVolume,24,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,
Lanes,24,,7,7,,,,,,,,,7,,0,,,,,,,,,,,,,,7,0,,,,,,
Shared,24,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,
Width,24,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,12,12,,,,,,
Storage,24,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,
StLanes,24,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,
Grade,24,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,
Speed,24,,21.1765,21.1765,,,,,,,,,21.1765,,21.1765,,,,,,,,,,,,,,21.1765,21.1765,,,,,,
Up Node,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,27,,137,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,
Dest Node,27,,102,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,
StreetName,27,,Cent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,27,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Lanes,27,,7,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Shared,27,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Width,27,,12,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,
Storage,27,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,27,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Grade,27,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Speed,27,,16.2162,,,,,,,,,,,,16.2162,,,,,,,,,,,,,,,,,,,,,
Up Node,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
